Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
140,0,6297,9,3,7,55,10,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
90,0,3210,24,6,19,35,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
640,1,15147,3,3,10,20,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,4049,24,6,9,10,10,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1630,2,13882,12,6,9,25,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
745,1,8366,21,5,9,25,21,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
530,1,9134,15,3,22,50,7,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,4823,3,4,8,30,11,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1440,1,5006,9,4,14,35,14,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1255,1,7480,1,6,12,30,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
365,1,10844,6,6,16,30,22,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,7064,1,4,20,0,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0,5224,21,6,14,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4384,15,3,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
750,1,13377,1,6,13,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
755,1,8837,27,5,6,40,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
965,1,16352,3,3,17,20,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1275,2,10441,9,6,22,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3597,9,5,13,15,15,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
150,0,3807,12,6,19,55,22,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,9663,6,5,20,0,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1430,1,12681,1,4,20,0,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,4668,24,5,11,30,14,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1390,2,15129,18,5,13,25,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
485,1,17057,3,3,17,30,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
640,1,8372,3,6,21,0,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,5515,1,3,17,15,19,45,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
435,1,8355,1,5,10,20,17,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,2754,1,4,2,35,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
630,1,13377,15,6,15,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1,15554,9,5,19,45,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,5224,18,5,14,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300,1,6069,9,6,16,0,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1505,1,12373,9,5,11,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
585,1,6959,12,6,18,55,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
145,0,3841,27,5,9,0,11,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
925,1,8669,15,5,3,50,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2,13014,1,6,5,30,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1215,1,13731,6,6,8,25,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
930,1,7888,21,5,10,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
900,1,12942,24,3,7,10,22,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1290,1,12395,6,3,11,55,9,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
425,1,14571,9,6,16,30,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,4591,27,4,0,30,3,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1700,2,12592,9,5,9,25,13,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0,4804,6,6,14,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1090,1,14388,21,5,14,5,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1275,2,14851,9,3,22,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1,8586,18,5,21,10,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
640,1,31825,1,3,22,50,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
600,2,14237,9,6,18,25,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
290,1,5069,6,6,8,10,13,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
330,1,16079,1,6,7,5,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,9663,15,5,18,55,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
570,1,13587,27,5,11,30,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1605,1,10808,24,3,20,30,23,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
555,1,11446,27,5,10,0,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
75,0,3100,1,5,19,30,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
455,1,6484,1,5,16,40,0,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,4049,9,5,6,25,7,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
170,0,3873,24,3,20,30,23,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
310,1,7280,9,3,19,30,0,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90,0,3625,27,5,13,55,15,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
175,0,3919,15,6,21,10,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1005,1,15554,9,5,2,15,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3850,3,6,7,55,10,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1195,2,15129,21,5,23,5,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,7229,12,5,18,55,22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,4823,27,4,18,55,21,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,4823,15,5,18,55,21,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1560,1,11682,24,3,7,10,9,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
175,0,4823,21,4,18,55,21,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
925,1,10262,9,6,13,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1,6818,6,6,5,5,16,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,1965,27,5,22,45,0,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
975,1,9345,12,5,7,10,23,25,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
380,1,6938,6,6,16,10,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1615,2,10368,15,6,9,40,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1245,2,11753,12,6,10,55,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1485,2,12488,27,5,18,30,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,9899,12,6,14,5,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
585,1,11622,6,6,9,15,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,3847,27,3,6,55,9,35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
335,1,16079,27,6,22,50,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,6478,18,6,6,0,8,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,5201,21,6,14,10,17,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4409,9,5,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1475,1,17261,6,3,8,55,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0,4878,27,5,17,0,19,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
160,0,3573,18,5,5,55,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1220,1,10844,18,5,20,0,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,21,4,22,15,0,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0,5201,27,6,14,10,17,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
375,1,14533,18,5,13,0,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3873,12,4,22,20,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
140,0,3543,6,6,17,45,20,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
640,1,7215,21,3,10,20,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1,11999,21,3,10,20,18,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2754,18,5,12,0,13,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
950,1,13817,12,3,18,55,10,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0,4107,15,6,19,55,22,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
720,1,8073,9,5,9,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2227,27,6,21,20,22,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1295,1,10539,6,6,20,25,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,3943,3,5,1,30,4,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1575,1,10844,24,5,14,5,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,3925,24,3,20,30,23,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
85,0,3210,1,5,2,55,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0,8016,6,6,17,45,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,0,3841,12,4,17,10,19,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
450,1,14388,9,5,21,10,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,3597,18,6,14,45,17,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
630,1,14086,9,3,15,5,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,3749,9,6,22,10,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,0,7229,24,5,6,0,8,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
840,1,15603,6,3,7,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4823,27,5,20,0,22,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,8040,3,4,10,20,11,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1655,1,13941,6,5,6,30,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
395,1,14714,6,6,21,50,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
700,1,7927,1,4,7,10,18,50,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
175,0,4030,15,5,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
710,1,8285,21,3,9,10,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,1,10844,6,5,8,25,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1610,1,9663,12,5,6,30,9,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,4148,27,3,22,10,0,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,1,6496,24,6,5,10,10,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,4148,18,3,22,10,0,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
790,1,13339,24,3,6,30,19,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1630,2,13882,15,6,9,25,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,3943,12,5,1,30,4,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
950,1,11087,12,3,20,35,12,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
505,2,15318,6,6,20,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3873,6,6,22,20,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
845,1,11573,27,5,4,55,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4668,15,5,11,30,14,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
980,2,13576,1,3,5,50,22,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1510,1,15434,1,3,11,50,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,5403,21,4,11,30,14,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2300,2,16914,6,3,5,25,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1,14781,21,5,21,10,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,4544,9,4,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1195,2,9416,12,6,12,0,7,55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
945,1,8662,9,6,7,10,22,55,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
555,1,9194,24,6,10,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,3873,3,6,6,55,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
295,1,11465,9,6,9,20,14,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
795,1,8907,9,6,9,45,23,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1560,2,8770,21,3,17,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1110,1,12242,27,3,9,55,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1,12192,12,6,10,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1655,1,8505,1,4,7,10,10,45,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1155,1,9663,9,5,14,5,9,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
705,1,8614,15,6,7,30,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1375,2,13292,24,6,5,30,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
490,1,7740,3,6,12,50,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
415,1,8854,1,5,18,35,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,2,7682,6,3,8,35,21,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,9,5,17,15,19,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,4668,21,5,9,45,12,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
615,1,5797,24,6,15,15,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,4729,3,4,14,10,17,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,7888,21,5,13,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
290,1,5069,24,5,8,10,13,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2280,3,9128,21,3,5,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,9663,1,5,20,0,9,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
765,1,7952,6,6,20,40,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1595,1,10262,24,6,10,0,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1000,2,13882,6,6,11,45,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4591,12,5,13,0,15,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
255,2,16172,12,3,21,10,16,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
165,0,4591,18,4,1,30,4,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,4049,24,6,6,25,7,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
155,0,4804,3,5,15,30,18,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
450,1,6673,27,3,8,0,15,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1760,2,11150,27,6,23,5,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1380,2,13591,15,6,20,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,4077,9,5,6,5,8,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
730,1,12927,1,6,7,5,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,2,16274,21,5,5,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,4668,15,5,7,0,9,40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
940,1,12898,27,5,20,55,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
465,1,11678,6,3,16,0,23,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
345,1,5775,12,6,21,50,3,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,5515,1,3,9,0,11,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
610,1,13555,18,3,22,50,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
730,1,14571,24,5,16,30,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,2227,9,6,13,15,14,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
170,0,6961,24,6,13,20,16,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
735,1,15704,9,3,7,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,8040,6,3,10,20,11,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
550,1,14714,1,6,19,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1325,2,9296,27,3,6,20,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1,10197,21,5,9,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
375,1,8372,12,6,13,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,6741,9,3,14,55,17,50,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
155,0,6297,9,3,17,5,19,40,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
590,1,13626,12,6,8,25,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1430,2,15129,27,5,19,10,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,6426,21,3,2,0,7,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
495,2,20904,9,3,20,10,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
625,1,6451,9,4,20,45,7,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
855,1,12704,1,3,9,30,23,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
800,1,13067,24,5,20,25,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,7229,18,5,6,0,8,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2040,2,12347,21,3,18,25,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,1,17057,3,3,13,55,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
535,2,8366,18,5,9,25,18,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
930,1,15078,9,5,10,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
710,1,7870,9,6,7,35,19,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,3603,12,5,16,55,18,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
555,1,11936,12,6,7,0,16,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
930,1,8925,27,5,10,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,6934,21,4,14,10,17,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,6542,15,4,11,30,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4778,15,3,14,20,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,24,5,17,15,19,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
870,1,14151,12,5,20,25,10,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
375,1,16108,1,6,13,0,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1,13377,1,6,15,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,3919,1,4,9,30,12,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
425,1,15136,6,3,13,55,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
790,1,9345,21,5,7,10,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
795,1,12327,27,3,2,15,15,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,1,12284,18,3,8,55,16,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1560,2,13039,15,5,17,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
660,1,11848,9,3,17,25,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1485,1,16079,21,5,18,15,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,3,5,22,15,0,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1655,1,10844,9,6,20,0,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
865,1,8505,1,4,20,20,10,45,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1210,2,11774,24,3,9,25,5,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
